z_star,x_transmissibility,y_fragmentation,Q_factor,omega_burst,omega_shear,p_occ,nu_t_resonant,nu_t_DNS,tau_turbulent
13.079252213686518,0.47343202605863693,0.12615850442737303,562.9014407798197,0.0007402124714575866,0.09419875410077488,0.9892947470954616,3.267813674629064e-05,1.195667413841532e-05,3.6938877214023933e-06
13.635572185584694,0.4746202176420306,0.1272711443711694,559.3807850008762,0.0007448712537846898,0.0904861802084748,0.9901375827800918,3.437998474208006e-05,1.3229500550537061e-05,3.7330961939237643e-06
14.21555497138663,0.47519389427923914,0.12843110994277326,554.9985838606132,0.0007507526663731303,0.08688998798838142,0.9909241018926856,3.6075205994286735e-05,1.4621733118386439e-05,3.761489058626352e-06
14.820207057988586,0.47513649836280514,0.12964041411597718,549.7550685904299,0.0007579132789716675,0.08340970474581698,0.9916568915175881,3.7751963825717166e-05,1.6141878484971975e-05,3.7786561875333986e-06
15.45057774274362,0.47443374286961076,0.13090115548548725,543.6549522156934,0.0007664174950830864,0.08004476868863052,0.9923385248586614,3.9397664445917065e-05,1.7798590183793006e-05,3.7842923249348567e-06
16.10776095438465,0.473073781678248,0.1322155219087693,536.7075380203952,0.0007763383913024772,0.07679448885986326,0.9929715597967438,4.0999070136190894e-05,1.960058082815124e-05,3.7782031618061564e-06
16.792897151399693,0.4710473676044397,0.13358579430279938,528.9267882818981,0.0007877586764325483,0.07365800856130536,0.9935585353549197,4.254243548297515e-05,2.1556516479299305e-05,3.760309292428517e-06
17.50717530115352,0.46834799634436786,0.13501435060230704,520.3313509879205,0.0008007717887372496,0.07063427353184243,0.9941019662892456,4.401366601836551e-05,2.367489187706759e-05,3.7306479896164653e-06
18.251834943190424,0.4649720346313328,0.13650366988638085,510.944542756638,0.000815483152865622,0.06772200602903798,0.9946043360975556,4.539849794173252e-05,2.596388548299005e-05,3.6893728215831337e-06
19.0281683402986,0.4609188310457036,0.1380563366805972,500.7942867324565,0.0008320116217485245,0.06491968577263388,0.9950680888010507,4.668269686764189e-05,2.8431193663557477e-05,3.636751213999718e-06
19.837522721069043,0.4561908080681341,0.1396750454421381,489.9130048149325,0.0008504911332657214,0.06222553845348883,0.9954956198976335,4.785227279292774e-05,3.108384384513925e-05,3.573160128915795e-06
20.681302617840675,0.4507935341278298,0.14136260523568137,478.3374641860854,0.0008710726168514637,0.05963753220546641,0.99588926690897,4.889370772394629e-05,3.392798711503763e-05,3.49908008283781e-06
21.560972304088885,0.44473577456754,0.1431219446081778,466.1085787211926,0.0008939261916393518,0.05715338209995214,0.9962512999435341,4.979419168157022e-05,3.69686715336943e-05,3.415087756242049e-06
22.47805833548725,0.43802952062133893,0.14495611667097452,453.2711664892252,0.0009192437054708869,0.054770562374902736,0.9965839126758499,5.0541862137140164e-05,4.020959836372756e-05,3.321847455271164e-06
23.434152199052193,0.43068999567684113,0.1468683043981044,439.8736651606635,0.0009472416733892889,0.05248632577544425,0.9968892141000856,5.112604136014014e-05,4.365286450623313e-05,3.220101674924582e-06
24.430913074967723,0.42273563826745564,0.14886182614993546,425.967807732324,0.0009781646854602165,0.05029772908286534,0.9971692213578333,5.153746571132345e-05,4.729869564665778e-05,3.11066098555873e-06
25.47007071588319,0.41418806141033604,0.15094014143176637,411.60826154145303,0.0010122893673374538,0.048201663662396324,0.9974258538701338,5.176850062606424e-05,5.1145175921179255e-05,2.9943934265809225e-06
26.55342844868058,0.40507198807025585,0.15310685689736117,396.8522340659819,0.0010499289934635732,0.04619488968211515,0.9976609289278263,5.181333493186226e-05,5.518798127398959e-05,2.8722135494878322e-06
27.682866303920637,0.3954151626878844,0.15536573260784128,381.75904948675395,0.0010914388728357413,0.044274072555013616,0.9978761588173375,5.16681482565287e-05,5.942012502328917e-05,2.7450712136313024e-06
28.860344278398607,0.38524823886281,0.15772068855679722,366.3897004140429,0.0011372226517170317,0.04243582013718066,0.9980731494857887,5.133124562821168e-05,6.383172540890423e-05,2.6139402082754782e-06
30.087905736471065,0.3746046434278807,0.16017581147294213,350.80637954922537,0.0011877397075904653,0.0406767192748471,0.9982534006836563,5.080315395489921e-05,6.840980596080062e-05,2.4798067580403278e-06
31.36768095605685,0.3635204172934599,0.1627353619121137,335.0719963585248,0.001243513845367239,0.03899337042397128,0.9984183074680392,5.008667589862883e-05,7.31381402959276e-05,2.343657967944754e-06
32.701890825465426,0.352034033580172,0.16540378165093086,319.2496840759422,0.0013051435520529796,0.037382419255943926,0.9985691629066146,4.918689771568061e-05,7.799715330377962e-05,2.2064702787681635e-06
34.09285069746811,0.3401861936992949,0.16818570139493622,303.40230252433696,0.00137331412187699,0.035840584396367524,0.9987071617922922,4.811114889315298e-05,8.296389050229773e-05,2.069198030773504e-06
35.54297440730047,0.3280196021842294,0.17108594881460093,287.59194234562,0.001448812033008659,0.03436468070328465,0.998833405161165,4.686891283632278e-05,8.80120665295857e-05,1.9327622694363738e-06
