frequency,power
29.97000000000001,0.005086676393795136
30.069900000000008,0.005063474765543087
30.16980000000001,0.005040531510982667
30.26970000000001,0.005017843379124395
30.36960000000001,0.004995407173897791
30.46950000000001,0.004973219753027153
30.56940000000001,0.004951278027004259
30.66930000000001,0.004929578958058514
30.76920000000001,0.004908119559152318
30.86910000000001,0.004886896893003482
30.96900000000001,0.004865908071104325
31.06890000000001,0.004845150252822278
31.168800000000008,0.0048246206444581335
31.26870000000001,0.004804316498355783
31.368600000000008,0.004784235112042387
31.46850000000001,0.00476437382734917
31.56840000000001,0.004744730029585035
31.66830000000001,0.004725301146745615
31.76820000000001,0.004706084648672666
31.86810000000001,0.004687078046308238
31.96800000000001,0.004668278890901204
32.06790000000001,0.004649684773283511
32.16780000000001,0.004631293323129498
32.26770000000001,0.004613102208247874
32.36760000000001,0.004595109133881047
32.46750000000001,0.004577311842006962
32.56740000000001,0.004559708110707292
32.66730000000001,0.004542295753462891
32.76720000000001,0.004525072618570515
32.86710000000001,0.004508036588460699
32.96700000000001,0.00449118557913735
33.06690000000001,0.004474517539531015
33.16680000000001,0.004458030450956818
33.26670000000001,0.004441722326493985
33.36660000000001,0.0044255912104843335
33.46650000000001,0.004409635177921771
33.56640000000001,0.004393852333940472
33.66630000000001,0.004378240813289077
33.76620000000001,0.0043627987798347066
33.86610000000001,0.004347524426012429
33.96600000000001,0.004332415972360511
34.06590000000001,0.004317471667048069
34.16580000000001,0.004302689785371181
34.26570000000001,0.004288068629307036
34.36560000000001,0.0042736065270514495
34.46550000000001,0.004259301832589086
34.56540000000001,0.004245152925241887
34.66530000000001,0.004231158209247171
34.76520000000001,0.004217316113341445
34.86510000000001,0.004203625090348265
34.96500000000001,0.004190083616785603
35.06490000000001,0.004176690192470316
35.164800000000014,0.004163443340113329
35.26470000000001,0.004150341604975923
35.36460000000001,0.004137383554471004
35.46450000000001,0.004124567777832579
35.56440000000001,0.004111892885729435
35.66430000000001,0.004099357509928169
35.76420000000001,0.0040869603029722356
35.86410000000001,0.004074699937820465
35.96400000000001,0.004062575107533679
36.06390000000001,0.004050584524960083
36.16380000000001,0.004038726922405644
36.263700000000014,0.004027001051342129
36.36360000000001,0.004015405682091553
36.46350000000001,0.004003939603542582
36.56340000000001,0.003992601622857449
36.663300000000014,0.003981390565186375
36.76320000000001,0.003970305273388314
36.86310000000001,0.003959344607754331
36.96300000000001,0.003948507445752141
37.06290000000001,0.003937792681753063
37.16280000000001,0.003927199226789696
37.26270000000001,0.003916726008268195
37.362600000000015,0.003906371969760276
37.46250000000001,0.0038961360707702912
37.56240000000001,0.003886017286425132
37.66230000000001,0.0038760146073178294
37.762200000000014,0.0038661270392635833
37.86210000000001,0.0038563536030260586
37.96200000000001,0.0038466933341782536
38.06190000000001,0.0038371452828074716
38.161800000000014,0.0038277085133537267
38.26170000000001,0.0038183821044053047
38.36160000000001,0.0038091651484564153
38.461500000000015,0.0038000567517322207
38.56140000000001,0.00379105603400732
38.66130000000001,0.0037821621283947223
38.76120000000001,0.003773374181147587
38.861100000000015,0.003764691351511562
38.96100000000001,0.0037561128115080346
39.06090000000001,0.0037476377457733284
39.16080000000001,0.003739265351386267
39.260700000000014,0.003730994837684014
39.36060000000001,0.003722825426116948
39.46050000000001,0.003714756350064894
39.560400000000016,0.0037067868546765814
39.660300000000014,0.003698916196738321
39.76020000000001,0.003691143644479174
39.86010000000001,0.003683468477446131
39.960000000000015,0.0036758899863562175
40.05990000000001,0.0036684074729362278
40.15980000000001,0.003661020249774772
40.25970000000001,0.0036537276402115086
40.359600000000015,0.003646528978171237
40.45950000000001,0.0036394236080361936
40.55940000000001,0.0036324108845154886
40.65930000000001,0.0036254901725278755
40.759200000000014,0.0036186608470465003
40.85910000000001,0.00361192229298102
40.95900000000001,0.0036052739050899773
41.058900000000015,0.0035987150878096057
41.158800000000014,0.003592245255170175
41.25870000000001,0.0035858638306586485
41.35860000000001,0.003579570247133989
41.458500000000015,0.00357336394667907
41.55840000000001,0.0035672443805268485
41.65830000000001,0.0035612110089269294
41.75820000000001,0.003555263301052337
41.858100000000015,0.0035494007349080275
41.95800000000001,0.0035436227971959388
42.05790000000001,0.003537928983252302
42.157800000000016,0.0035323187969393778
42.257700000000014,0.0035267917505386833
42.35760000000001,0.003521347364669471
42.45750000000001,0.003515985168201933
42.557400000000015,0.0035107046981551725
42.65730000000001,0.0035055054996229783
42.75720000000001,0.0035003871256686393
42.85710000000001,0.003495349137259719
42.957000000000015,0.003490391103191843
43.05690000000001,0.0034855125999773027
